PropertyID,State,Peril,InsuredValue_USD,ConstructionType,OccupancyType,YearBuilt,TotalDamage_USD,HazardScore,Loss_Ratio,Loss_Amount_USD
P07266,OHIO,Earthquake,4356547.738727049,Masonry,Commercial,1990,250000.0,0.805792388206018,0.14703387125118253,640560.0793156233
P07267,TEXAS,Flood,2143588.5156873604,Wood,Residential,1954,106000.0,0.7501667685028206,0.42321917913692814,907207.7720165509
P07268,PUERTO RICO,Earthquake,1702185.9355552297,Steel,Industrial,1959,250000.0,0.805792388206018,0.047164556269890225,80282.84433931037
P07269,ILLINOIS,Flood,3024563.7651807945,Steel,Commercial,1986,5000.0,0.5521867402939868,0.0874686109210197,264554.39118241327
P07270,ALABAMA,Wildfire,4106418.0455841688,Concrete,Industrial,2005,250000.0,0.805792388206018,0.047187216098099616,193770.43570611606
P07271,ILLINOIS,Hurricane,2429183.021309109,Masonry,Commercial,1973,250000.0,0.805792388206018,0.2008040550340041,487789.8010986226
P07272,TENNESSEE,Tornado,3714693.7734750337,Concrete,Commercial,1965,23865000.0,1.1013353429655577,0.06523624548601652,242332.67491179434
P07273,INDIANA,Tornado,193884.1935796077,Wood,Commercial,1951,17341000.0,1.0806324212221268,0.2983885056360927,57852.814788678064
P07274,MISSOURI,Tornado,4636616.53066071,Steel,Commercial,1964,1671446000.0,1.3768021148949532,0.20367732193216528,944373.6377913808
P07275,ALABAMA,Wildfire,3891790.164825717,Steel,Industrial,1990,250000.0,0.805792388206018,0.07134322140377579,277652.8473861982
P07276,NEBRASKA,Hurricane,2031531.4251442512,Steel,Commercial,2012,250000.0,0.805792388206018,0.09264376862146602,188208.72729830112
P07277,WISCONSIN,Earthquake,1981660.3950445312,Steel,Industrial,1998,250000.0,0.805792388206018,0.09505086775500318,188358.5401447051
P07278,TENNESSEE,Earthquake,604145.3579676761,Wood,Commercial,1975,250000.0,0.805792388206018,0.14944042378253167,90283.73832093882
P07279,OHIO,Hurricane,4099153.247024389,Steel,Residential,2015,250000.0,0.805792388206018,0.1414313129113917,579748.6255516537
P07280,WASHINGTON,Hurricane,3866284.5953602036,Concrete,Residential,1978,250000.0,0.805792388206018,0.12786712479157866,494370.69483468134
P07281,VIRGINIA,Tornado,3188223.56692452,Steel,Commercial,2019,64000.0,0.7174565583833813,0.11581931246272871,369257.8614986664
P07282,MISSISSIPPI,Earthquake,597136.7135057691,Wood,Residential,2009,250000.0,0.805792388206018,0.20924401606451834,124947.28407351485
P07283,TEXAS,Hurricane,1385472.6916216468,Masonry,Commercial,2014,250000.0,0.805792388206018,0.21758858823665062,301463.04701038654
P07284,MISSISSIPPI,Earthquake,2348680.91899663,Masonry,Industrial,1989,250000.0,0.805792388206018,0.061903397393245456,145391.32827858132
P07285,PENNSYLVANIA,Hurricane,1403262.5244447072,Steel,Residential,1960,250000.0,0.805792388206018,0.19661380913833948,275900.7901521561
P07286,FLORIDA,Flood,2226472.223449228,Masonry,Commercial,2001,50000.0,0.7014527831408369,0.10728977419152626,238877.70209757306
P07287,CALIFORNIA,Tornado,1207191.9491244962,Wood,Commercial,2022,20000.0,0.6420511543572192,0.19382702981871003,233986.4299198604
P07288,VIRGINIA,Hurricane,1813042.468649482,Steel,Industrial,2013,250000.0,0.805792388206018,0.0369589871949152,67008.21338265364
P07289,CALIFORNIA,Wildfire,3296254.7296234756,Wood,Industrial,1952,250000.0,0.805792388206018,0.20838876168580983,686902.4413072299
P07290,NEBRASKA,Hurricane,4472569.295820506,Masonry,Commercial,1960,250000.0,0.805792388206018,0.15012903959489482,671462.5329031476
P07291,CALIFORNIA,Flood,1986650.3380408436,Masonry,Commercial,1977,65150.0,0.7186111209078194,0.19342138395502112,384260.6578185705
P07292,MISSOURI,Wildfire,3490350.332687712,Steel,Commercial,2011,250000.0,0.805792388206018,0.10206359801090717,356237.7132726747
P07293,ILLINOIS,Wildfire,760486.1232743495,Masonry,Commercial,1997,250000.0,0.805792388206018,0.21509126012269408,163573.9185609023
P07294,MISSOURI,Hurricane,2750008.0914932312,Steel,Commercial,1977,250000.0,0.805792388206018,0.1074925065710867,295605.2628453777
P07295,TEXAS,Flood,4616350.7052171165,Steel,Commercial,1995,106000.0,0.7501667685028206,0.11215320592888134,517738.5312821519
P07296,ILLINOIS,Wildfire,236885.44184117875,Concrete,Industrial,2013,250000.0,0.805792388206018,0.0603365995122911,14292.862034663329
P07297,WISCONSIN,Tornado,1411031.072461362,Concrete,Residential,2004,8101000.0,1.031290841720063,0.09240271320867807,130383.09951718069
P07298,PUERTO RICO,Tornado,749218.315032707,Concrete,Commercial,1951,250000.0,0.805792388206018,0.06944323037006725,52028.14004828989
P07299,NEBRASKA,Earthquake,2712295.2495324323,Wood,Commercial,1965,250000.0,0.805792388206018,0.3099736092002146,840739.9477141647
P07300,MISSOURI,Earthquake,3430248.073949494,Masonry,Industrial,1960,250000.0,0.805792388206018,0.16666322597941352,571696.2099140924
P07301,WASHINGTON,Flood,383118.0411092357,Masonry,Residential,1952,25500.0,0.6578007741111218,0.17458841241999665,66887.97056672048
P07302,TENNESSEE,Wildfire,444393.6611387013,Concrete,Industrial,2004,250000.0,0.805792388206018,0.0398816033122831,17723.13170802684
P07303,MISSISSIPPI,Tornado,4361183.044469636,Steel,Industrial,1991,19401000.0,1.0879097058698306,0.11298712054249639,492757.51435338217
P07304,FLORIDA,Tornado,2335542.427980791,Steel,Commercial,1978,4119000.0,0.987440993520853,0.15149252799297705,353817.22664966556
P07305,INDIANA,Flood,2368462.8382293745,Steel,Commercial,2018,5000.0,0.5521867402939868,0.035481457296263536,84036.51305242268
P07306,ARKANSAS,Wildfire,4728443.9352947725,Steel,Industrial,1980,250000.0,0.805792388206018,0.04303647296885742,203495.54960607126
P07307,MISSOURI,Flood,1669027.0902981658,Wood,Commercial,1974,250000.0,0.805792388206018,0.28850990260167064,481530.8432614736
P07308,OKLAHOMA,Hurricane,4495415.870460672,Masonry,Commercial,1955,250000.0,0.805792388206018,0.1509731414248896,678687.0559747523
P07309,KENTUCKY,Tornado,4873848.248423692,Concrete,Commercial,2009,275000.0,0.8119713699260559,0.07584775017642713,369670.4243442571
P07310,ARKANSAS,Flood,1284301.5684871087,Wood,Residential,2016,0.0,0.0,0.0,0.0
P07311,WEST VIRGINIA,Flood,2618790.3611414605,Masonry,Residential,1971,10108550.0,1.045643926593353,0.39425039753906793,1032459.1409515
P07312,WASHINGTON,Hurricane,2718345.149211266,Wood,Commercial,1990,250000.0,0.805792388206018,0.2955009843502501,803273.6673956566
P07313,INDIANA,Earthquake,4344223.747781113,Steel,Industrial,2002,250000.0,0.805792388206018,0.07352791324612148,319421.7068485904
P07314,VIRGINIA,Tornado,1589149.8682709257,Wood,Residential,2009,64000.0,0.7174565583833813,0.1982077175284098,314981.76820055326
P07315,MISSISSIPPI,Flood,4010407.9724317323,Wood,Industrial,1988,8000.0,0.5826524425881384,0.11911555926250546,477701.9885070164
P07316,CALIFORNIA,Tornado,4857936.217262258,Steel,Commercial,2004,20000.0,0.6420511543572192,0.11274072765362189,547687.2640290303
P07317,ARKANSAS,Earthquake,4217649.598447066,Steel,Industrial,1979,250000.0,0.805792388206018,0.058412549728195935,246363.66690539484
P07318,VIRGINIA,Flood,4554787.388937916,Concrete,Industrial,2020,66000.0,0.7194514692795484,0.03968224890518803,180744.20687804586
P07319,WISCONSIN,Hurricane,3570936.751800551,Concrete,Residential,1951,250000.0,0.805792388206018,0.12236132682846643,436944.55897084955
P07320,WISCONSIN,Tornado,4529383.225358151,Masonry,Industrial,1957,8101000.0,1.031290841720063,0.08909941322502067,403565.3876506628
P07321,MISSOURI,Hurricane,907768.1132264041,Concrete,Industrial,2012,250000.0,0.805792388206018,0.060775142737886687,55169.73665423679
P07322,KENTUCKY,Earthquake,3590570.9337039674,Concrete,Residential,2008,250000.0,0.805792388206018,0.0748625610831846,268799.33584792045
P07323,OKLAHOMA,Earthquake,3686199.039360233,Masonry,Commercial,1977,250000.0,0.805792388206018,0.12366131135660287,455840.2071287362
P07324,ALABAMA,Tornado,2251986.637847161,Wood,Industrial,2023,7450000.0,1.0258597670819702,0.23318704547022345,525134.1105180016
P07325,MISSOURI,Earthquake,490718.49005376943,Wood,Commercial,1987,250000.0,0.805792388206018,0.17040929582693173,83622.99233931805
P07326,WISCONSIN,Wildfire,3149974.3566780533,Wood,Commercial,1967,250000.0,0.805792388206018,0.25746951449375827,811022.3682816869
P07327,PENNSYLVANIA,Tornado,354215.95219535526,Steel,Commercial,2011,875000.0,0.887009435293078,0.14995976136035088,53118.13966124493
P07328,TEXAS,Wildfire,1973772.2311670927,Masonry,Residential,1972,250000.0,0.805792388206018,0.21868421560983886,431632.8321652572
P07329,MISSISSIPPI,Earthquake,2028984.121981183,Wood,Commercial,2014,250000.0,0.805792388206018,0.325697218171861,660834.4842441472
P07330,OKLAHOMA,Tornado,4994720.291470331,Concrete,Industrial,1989,16097000.0,1.075806393403418,0.0930957290800816,464987.12708550814
P07331,WISCONSIN,Wildfire,1569029.9652726415,Concrete,Commercial,2009,250000.0,0.805792388206018,0.04561230211548137,71567.06880425896
P07332,TEXAS,Earthquake,4120224.295826074,Concrete,Commercial,1954,250000.0,0.805792388206018,0.06006612403019045,247485.9035852931
P07333,PUERTO RICO,Flood,360541.25756993366,Masonry,Commercial,1967,125500.0,0.7611143814294813,0.22682943210354412,81781.36870448568
P07334,NEBRASKA,Flood,2695853.328390618,Masonry,Industrial,1987,250000.0,0.805792388206018,0.07596497659529847,204790.43499555075
P07335,CALIFORNIA,Hurricane,2729789.224924459,Concrete,Commercial,1978,250000.0,0.805792388206018,0.06287457621881982,171634.340683826
P07336,CALIFORNIA,Flood,3180874.2806528653,Steel,Commercial,1975,65150.0,0.7186111209078194,0.08035897836339036,255611.80749564848
P07337,ILLINOIS,Wildfire,4069025.496610698,Steel,Commercial,2009,250000.0,0.805792388206018,0.12667002853692577,515423.57577315567
P07338,NEBRASKA,Flood,3833424.5704434253,Wood,Residential,1985,250000.0,0.805792388206018,0.22407151727807229,858961.2598703008
P07339,OHIO,Tornado,3828939.828828635,Wood,Industrial,1978,1948500.0,0.9389121136918566,0.1422612542233034,544709.7823947223
P07340,MISSOURI,Tornado,2218240.278189006,Wood,Residential,1980,1671446000.0,1.3768021148949532,0.3906433407950385,866540.7929578688
P07341,ALABAMA,Tornado,3664610.264085979,Wood,Industrial,2012,7450000.0,1.0258597670819702,0.14361243825902806,526283.6152944482
P07342,WISCONSIN,Flood,2507447.0169706955,Wood,Commercial,1962,6000.0,0.5640045748420413,0.11967069657125627,300067.9311364018
P07343,WEST VIRGINIA,Flood,428060.7738905107,Masonry,Industrial,2020,10108550.0,1.045643926593353,0.16127293616721472,69034.61786333287
P07344,MISSOURI,Hurricane,4461890.734797462,Masonry,Industrial,1989,250000.0,0.805792388206018,0.14587569735842223,650881.4224756628
P07345,WASHINGTON,Earthquake,4461800.200079926,Steel,Industrial,2019,250000.0,0.805792388206018,0.06384117579763386,284846.5709472205
P07346,MISSISSIPPI,Hurricane,1682105.9468101826,Steel,Industrial,1951,250000.0,0.805792388206018,0.06862179535351834,115429.13004494456
P07347,ILLINOIS,Wildfire,4578122.834476607,Masonry,Residential,1957,250000.0,0.805792388206018,0.3124202486873292,1430298.274468322
P07348,WEST VIRGINIA,Tornado,3814121.788674899,Steel,Industrial,2023,250000.0,0.805792388206018,0.0743501908299002,283580.682836459
P07349,TEXAS,Flood,2063926.0312239134,Concrete,Residential,1992,106000.0,0.7501667685028206,0.09810180450198466,202474.86802168546
P07350,ILLINOIS,Earthquake,1724377.4322837421,Steel,Residential,1998,250000.0,0.805792388206018,0.14764956284959682,254603.57406440476
P07351,INDIANA,Earthquake,4878199.226991895,Concrete,Commercial,1971,250000.0,0.805792388206018,0.08313994234719278,405573.20249022654
P07352,KENTUCKY,Flood,3591872.1192454235,Concrete,Industrial,2023,5019050.0,1.000253456363957,0.04101930575105697,147336.100678025
P07353,VIRGINIA,Hurricane,1956168.7783788808,Wood,Commercial,1984,250000.0,0.805792388206018,0.3342028094120719,653757.1014184026
P07354,PUERTO RICO,Earthquake,3245721.051105945,Steel,Industrial,1968,250000.0,0.805792388206018,0.10003795360168444,324695.291914547
P07355,OHIO,Hurricane,2900478.3752831076,Concrete,Residential,1953,250000.0,0.805792388206018,0.08705073549494088,252488.77585556568
P07356,FLORIDA,Flood,2670246.1112494073,Steel,Residential,1968,50000.0,0.7014527831408369,0.11554087770824811,308522.5793907929
P07357,MISSOURI,Hurricane,3259039.304178035,Steel,Residential,1969,250000.0,0.805792388206018,0.19566161745208283,637668.9015953848
P07358,INDIANA,Tornado,2734368.9786837734,Masonry,Industrial,1953,17341000.0,1.0806324212221268,0.15327116951090108,419099.9312371901
P07359,TENNESSEE,Flood,3308472.733063265,Masonry,Industrial,1998,4350000.0,0.990978496017681,0.1498602250893528,495808.4684788471
P07360,INDIANA,Flood,4547085.954895832,Wood,Industrial,1975,5000.0,0.5521867402939868,0.14448239333540022,656973.8614651335
P07361,CALIFORNIA,Earthquake,4966998.343911832,Steel,Industrial,1952,250000.0,0.805792388206018,0.06439819195305307,319865.7127817309
P07362,ALABAMA,Earthquake,3575505.6794052655,Masonry,Industrial,2001,250000.0,0.805792388206018,0.11531117691535699,412295.7679597642
P07363,ARKANSAS,Earthquake,4646321.92857712,Concrete,Commercial,1985,250000.0,0.805792388206018,0.034624507213699564,160876.60713318898
P07364,MISSISSIPPI,Tornado,4306210.244026476,Concrete,Industrial,1990,19401000.0,1.0879097058698306,0.041330566327364836,177978.10811031418
P07365,OKLAHOMA,Tornado,1545683.2501082679,Wood,Commercial,2019,16097000.0,1.075806393403418,0.2887729362584736,446351.4906593052
P07366,ARKANSAS,Wildfire,4671249.116910874,Concrete,Industrial,2000,250000.0,0.805792388206018,0.026381537444034476,123234.7334881972
P07367,MISSOURI,Flood,446964.10025784525,Steel,Industrial,1965,250000.0,0.805792388206018,0.05852565739729621,26158.867800581407
P07368,PUERTO RICO,Earthquake,1716616.9231133696,Concrete,Industrial,1996,250000.0,0.805792388206018,0.04531344789422023,77785.83149983433
P07369,CALIFORNIA,Flood,3235730.18201352,Wood,Industrial,1995,65150.0,0.7186111209078194,0.09078907381446692,293768.94633852394
P07370,WEST VIRGINIA,Hurricane,2681885.684886196,Wood,Residential,2004,250000.0,0.805792388206018,0.1913247055383865,513110.9889484655
P07371,TENNESSEE,Tornado,2757820.7248638766,Concrete,Residential,1988,23865000.0,1.1013353429655577,0.06823174237469848,188170.91321451624
P07372,ALABAMA,Wildfire,3994952.8160261153,Steel,Commercial,1955,250000.0,0.805792388206018,0.0952758570956862,380622.55360371334
P07373,ARKANSAS,Hurricane,1054048.0432023422,Masonry,Commercial,2010,250000.0,0.805792388206018,0.10424296184120395,109877.08994633745
P07374,NEBRASKA,Flood,4912169.998840547,Steel,Industrial,1958,250000.0,0.805792388206018,0.08619858634267061,423422.1097749331
P07375,OKLAHOMA,Tornado,2243545.3137561358,Steel,Industrial,1960,16097000.0,1.075806393403418,0.09613905678894676,215692.3303277765
P07376,CALIFORNIA,Earthquake,4754231.997547417,Steel,Industrial,2014,250000.0,0.805792388206018,0.037633999242155824,178920.76339273245
P07377,OHIO,Hurricane,1977267.73603448,Concrete,Industrial,2008,250000.0,0.805792388206018,0.027027959105748806,53441.51151065645
P07378,MISSISSIPPI,Tornado,3048754.677373015,Masonry,Residential,2019,19401000.0,1.0879097058698306,0.46272613109200594,1410738.4565094719
P07379,MISSOURI,Flood,2306526.209483367,Steel,Commercial,1956,250000.0,0.805792388206018,0.06037010373362473,139245.22653083512
P07380,CALIFORNIA,Flood,3412082.3028746545,Masonry,Commercial,2010,65150.0,0.7186111209078194,0.18070540353708833,616581.7094427221
P07381,TENNESSEE,Hurricane,999761.1739825138,Wood,Commercial,2006,250000.0,0.805792388206018,0.1683751548658244,168334.9424981442
P07382,ARKANSAS,Hurricane,2063079.8109183763,Masonry,Residential,1983,250000.0,0.805792388206018,0.19860357795831685,409735.03206195735
P07383,ARKANSAS,Hurricane,435067.4983264139,Concrete,Industrial,1994,250000.0,0.805792388206018,0.025372350504344235,11038.685060585973
P07384,FLORIDA,Wildfire,3030696.9432510664,Wood,Residential,1994,250000.0,0.805792388206018,0.3574353224542166,1083278.1391719535
P07385,VIRGINIA,Earthquake,4817140.323086701,Wood,Residential,1964,250000.0,0.805792388206018,0.3272795823669396,1576551.67314276
P07386,FLORIDA,Tornado,324941.9242711902,Steel,Commercial,1958,4119000.0,0.987440993520853,0.14751829793598428,47934.87959652948
P07387,ILLINOIS,Flood,3332187.120057676,Masonry,Residential,1995,5000.0,0.5521867402939868,0.23286089775165647,775936.0842531371
P07388,FLORIDA,Flood,3897980.0218245327,Wood,Commercial,1995,50000.0,0.7014527831408369,0.2057771108722531,802115.0671288144
P07389,WASHINGTON,Earthquake,1144231.2784703816,Wood,Residential,1985,250000.0,0.805792388206018,0.4914947098197569,562383.6201784897
P07390,CALIFORNIA,Hurricane,1438064.0375058805,Masonry,Commercial,1995,250000.0,0.805792388206018,0.10445442597723073,150212.15355617556
P07391,ILLINOIS,Hurricane,1087747.322576173,Masonry,Commercial,1991,250000.0,0.805792388206018,0.13612180367025345,148066.12748655767
P07392,MISSISSIPPI,Flood,1557321.9197139065,Wood,Industrial,1979,8000.0,0.5826524425881384,0.16271546699651093,253400.3634301512
P07393,MISSOURI,Earthquake,639404.5400475335,Wood,Commercial,1960,250000.0,0.805792388206018,0.23765077154446274,151954.98227132866
P07394,WEST VIRGINIA,Flood,1914704.5692985696,Masonry,Residential,1982,10108550.0,1.045643926593353,0.32842781492066425,628842.2379133408
P07395,WEST VIRGINIA,Hurricane,1907753.0570405347,Concrete,Commercial,1989,250000.0,0.805792388206018,0.06190972718065435,118108.47128943882
P07396,NEBRASKA,Tornado,4055610.5373665034,Masonry,Residential,2019,2905000.0,0.9648036837947814,0.15012332789254115,608841.7505055167
P07397,ARKANSAS,Hurricane,4024695.7464435203,Concrete,Commercial,1992,250000.0,0.805792388206018,0.037410703912542295,150566.70090826694
P07398,VIRGINIA,Tornado,4003944.4802158875,Wood,Industrial,1988,64000.0,0.7174565583833813,0.088819743215351,355629.32058129716
P07399,NEBRASKA,Wildfire,2878475.974772759,Steel,Industrial,1988,250000.0,0.805792388206018,0.05000042119103108,143925.0111269017
P07400,INDIANA,Earthquake,1696815.3656450391,Masonry,Residential,2002,250000.0,0.805792388206018,0.14365892647260564,243762.67385078812
P07401,WISCONSIN,Wildfire,2113726.130362125,Wood,Commercial,1980,250000.0,0.805792388206018,0.13686308690684537,289291.0830770215
P07402,NEBRASKA,Hurricane,1656943.1733342009,Wood,Residential,2012,250000.0,0.805792388206018,0.3847610709519896,637527.2298786553
P07403,MISSOURI,Earthquake,2951446.7344055343,Steel,Industrial,1974,250000.0,0.805792388206018,0.04484335076152912,132352.76116491706
P07404,INDIANA,Hurricane,4696097.694436965,Masonry,Residential,1990,250000.0,0.805792388206018,0.23328482939632994,1095528.3494752257
P07405,ARKANSAS,Earthquake,1494034.2418729996,Wood,Residential,1999,250000.0,0.805792388206018,0.19058139224091114,284735.12587175047
P07406,CALIFORNIA,Earthquake,2348373.9064660356,Concrete,Commercial,2008,250000.0,0.805792388206018,0.049598587584050426,116476.0288799543
P07407,TENNESSEE,Hurricane,3310072.9576827665,Steel,Industrial,1998,250000.0,0.805792388206018,0.10329568340305867,341916.24827782507
P07408,VIRGINIA,Hurricane,4239005.067798356,Concrete,Industrial,1979,250000.0,0.805792388206018,0.025672875405485143,108827.44894880729
P07409,PENNSYLVANIA,Earthquake,1341336.2111407276,Masonry,Commercial,1994,250000.0,0.805792388206018,0.22190906312116657,297654.6619447341
P07410,MISSOURI,Earthquake,1473420.7598039138,Concrete,Commercial,2017,250000.0,0.805792388206018,0.0811986841557363,119639.826903823
P07411,FLORIDA,Hurricane,4437311.1080540875,Steel,Commercial,2002,250000.0,0.805792388206018,0.13739560744594473,609667.0551177295
P07412,ARKANSAS,Hurricane,493264.78793043474,Wood,Industrial,1975,250000.0,0.805792388206018,0.217759777858599,107413.23064520043
P07413,OHIO,Flood,3066693.269239342,Steel,Industrial,2020,5000.0,0.5521867402939868,0.06590686262619844,202116.1320124447
P07414,WEST VIRGINIA,Flood,4316231.5388703365,Wood,Commercial,1989,10108550.0,1.045643926593353,0.17792957950587268,767985.2627611847
P07415,OHIO,Flood,4616539.476722513,Wood,Residential,1961,5000.0,0.5521867402939868,0.3097377711974306,1429916.6481649838
P07416,WASHINGTON,Wildfire,162167.54574105694,Concrete,Industrial,1950,250000.0,0.805792388206018,0.04724140006980733,7661.021906692051
P07417,FLORIDA,Earthquake,1911363.289721503,Steel,Commercial,2019,250000.0,0.805792388206018,0.08234351266212098,157388.36724909578
P07418,WISCONSIN,Tornado,1360597.4519931285,Steel,Commercial,1950,8101000.0,1.031290841720063,0.08091813685584627,110097.0108260957
P07419,WASHINGTON,Wildfire,2883359.6849961434,Wood,Residential,1957,250000.0,0.805792388206018,0.16944303924338622,488565.2282575992
P07420,FLORIDA,Earthquake,3201025.1563867833,Steel,Commercial,1982,250000.0,0.805792388206018,0.11048662001083569,353670.4500988324
P07421,INDIANA,Tornado,4998894.940267091,Masonry,Residential,2017,17341000.0,1.0806324212221268,0.3974637739860572,1986879.6487183638
P07422,VIRGINIA,Flood,2612536.2348047355,Masonry,Residential,1999,66000.0,0.7194514692795484,0.19168102563061507,500773.6249845171
P07423,VIRGINIA,Tornado,2802187.705812622,Concrete,Industrial,1955,64000.0,0.7174565583833813,0.028593988792782136,80125.72385527799
P07424,TEXAS,Hurricane,2130136.1882476453,Concrete,Commercial,2009,250000.0,0.805792388206018,0.04155089940592739,88509.07447880352
P07425,TENNESSEE,Hurricane,823618.4654090208,Steel,Industrial,2012,250000.0,0.805792388206018,0.0484614825364219,39913.77187809387
P07426,ALABAMA,Earthquake,1586290.7373749325,Concrete,Industrial,2001,250000.0,0.805792388206018,0.026891305177516752,42657.42831901739
P07427,WISCONSIN,Wildfire,1310226.096784056,Steel,Industrial,1952,250000.0,0.805792388206018,0.062342798234503345,81683.16119338926
P07428,PENNSYLVANIA,Flood,4025976.487606876,Concrete,Commercial,2019,0.0,0.0,0.0,0.0
P07429,INDIANA,Earthquake,2774500.4656063304,Masonry,Commercial,1955,250000.0,0.805792388206018,0.1526343571749377,423484.0950493876
P07430,MISSISSIPPI,Flood,1551348.7880551761,Wood,Commercial,1986,8000.0,0.5826524425881384,0.10204266760958909,158303.7687260532
P07431,OHIO,Hurricane,2496555.224178166,Wood,Industrial,2000,250000.0,0.805792388206018,0.22271408493848982,556018.0122512466
P07432,WASHINGTON,Wildfire,1172437.927167536,Masonry,Residential,1976,250000.0,0.805792388206018,0.19026117336626622,223069.41572200836
P07433,WASHINGTON,Wildfire,1007123.0378087679,Wood,Industrial,1995,250000.0,0.805792388206018,0.18659152346699093,187920.6219434419
P07434,VIRGINIA,Hurricane,4313716.962485241,Steel,Residential,2018,250000.0,0.805792388206018,0.10815594462474687,466554.132921385
P07435,WASHINGTON,Tornado,4729573.186884081,Steel,Commercial,1966,250000.0,0.805792388206018,0.10588019341586061,500768.12380175473
P07436,PENNSYLVANIA,Wildfire,492071.5783522406,Masonry,Commercial,1966,250000.0,0.805792388206018,0.10147457758282492,49932.755553807554
P07437,KENTUCKY,Tornado,3847925.26521346,Masonry,Industrial,1972,275000.0,0.8119713699260559,0.14073492152000755,541537.4602146705
P07438,PUERTO RICO,Flood,2321226.528493722,Masonry,Residential,1988,125500.0,0.7611143814294813,0.24504018792750148,568793.7847644035
P07439,ARKANSAS,Wildfire,2005961.0424104414,Masonry,Commercial,1982,250000.0,0.805792388206018,0.16426770016641348,329514.60706018464
P07440,WISCONSIN,Hurricane,3478115.4167843233,Wood,Commercial,2015,250000.0,0.805792388206018,0.16179083222546914,562727.1878577701
P07441,MISSISSIPPI,Tornado,1404643.0581383917,Wood,Industrial,1959,19401000.0,1.0879097058698306,0.23512265891304907,330263.41065325524
P07442,TEXAS,Flood,200848.00878957816,Wood,Industrial,1989,106000.0,0.7501667685028206,0.22009289334030016,44205.219376136294
P07443,WASHINGTON,Flood,1148613.9543180736,Steel,Industrial,2022,25500.0,0.6578007741111218,0.037016986383612074,42518.22710701895
P07444,PUERTO RICO,Wildfire,1006132.8758749276,Concrete,Residential,1964,250000.0,0.805792388206018,0.1163944136460349,117108.24613746101
P07445,WASHINGTON,Wildfire,266841.96961245633,Steel,Residential,1992,250000.0,0.805792388206018,0.08901448666698687,23752.80094626051
P07446,TENNESSEE,Earthquake,1674445.5385289744,Concrete,Commercial,1961,250000.0,0.805792388206018,0.05403026076679717,90470.7290865206
P07447,KENTUCKY,Earthquake,2425140.8142192853,Masonry,Industrial,1971,250000.0,0.805792388206018,0.14308827946733024,347009.2265726379
P07448,ARKANSAS,Wildfire,3705560.615547834,Masonry,Commercial,1967,250000.0,0.805792388206018,0.1708652248237683,633151.447673682
P07449,WISCONSIN,Earthquake,1695740.4949137245,Wood,Residential,2015,250000.0,0.805792388206018,0.39876306584697785,676198.6786326683
P07450,MISSOURI,Hurricane,1053247.3017229429,Wood,Commercial,2011,250000.0,0.805792388206018,0.33016556404280584,347745.98944991874
P07451,WASHINGTON,Hurricane,1230036.8693426664,Concrete,Commercial,2010,250000.0,0.805792388206018,0.09473604355940006,116528.82643371492
P07452,ALABAMA,Earthquake,4466767.687892401,Concrete,Industrial,2009,250000.0,0.805792388206018,0.06840543570687485,305551.18989166967
P07453,PENNSYLVANIA,Wildfire,1103129.991445107,Wood,Commercial,1988,250000.0,0.805792388206018,0.22445542995927417,247603.51653078193
P07454,PUERTO RICO,Hurricane,4408279.2708309,Masonry,Industrial,2022,250000.0,0.805792388206018,0.10165574675914658,448126.92119918135
P07455,WEST VIRGINIA,Flood,2290785.0778901977,Wood,Commercial,1971,10108550.0,1.045643926593353,0.22824926963906844,522870.02092851413
P07456,PUERTO RICO,Wildfire,4678562.118507779,Masonry,Commercial,1963,250000.0,0.805792388206018,0.17335644287129023,811058.8866168765
P07457,OKLAHOMA,Tornado,2099651.467893023,Masonry,Residential,1956,16097000.0,1.075806393403418,0.3077599358688738,646188.6011057434
P07458,PUERTO RICO,Tornado,970646.3756485049,Steel,Residential,1984,250000.0,0.805792388206018,0.21676979180669026,210406.81276724488
P07459,ALABAMA,Wildfire,2790246.6531355544,Steel,Commercial,1983,250000.0,0.805792388206018,0.10013503614360848,279401.44946131133
P07460,FLORIDA,Earthquake,2979762.3539604316,Concrete,Commercial,2016,250000.0,0.805792388206018,0.05343913688677889,159235.928323362
P07461,NEBRASKA,Hurricane,3213897.5860390216,Masonry,Industrial,2012,250000.0,0.805792388206018,0.13730195190657837,441274.41179099807
P07462,TENNESSEE,Hurricane,2116333.920500683,Wood,Residential,1951,250000.0,0.805792388206018,0.18401184220717337,389430.5034368603
P07463,VIRGINIA,Wildfire,338146.5698930264,Masonry,Residential,1994,250000.0,0.805792388206018,0.14765013914272088,49927.388095339134
P07464,WASHINGTON,Flood,3170927.622452609,Concrete,Commercial,2012,25500.0,0.6578007741111218,0.06123667244656634,194177.05616789978
P07465,ALABAMA,Earthquake,4671847.755908161,Masonry,Industrial,1951,250000.0,0.805792388206018,0.07534247582027621,351988.5765855223
P07466,WEST VIRGINIA,Flood,4792037.279678078,Masonry,Residential,2003,10108550.0,1.045643926593353,0.3938138949504599,1887170.8658578303
P07467,TENNESSEE,Wildfire,3024738.3025189717,Concrete,Commercial,2000,250000.0,0.805792388206018,0.03622251155234797,109563.61810582285
P07468,OHIO,Wildfire,197446.38797671592,Masonry,Commercial,1990,250000.0,0.805792388206018,0.17628958090256755,34807.740987141005
